sale_id,sale_date,customer_id,product_id,sales_channel,region,quantity,unit_price,discount_pct,gross_sales,net_sales,cost,profit,promo_code,payment_method,is_returned
S008164,2025-05-22,C00664,P0348,InsideSales,South,5,25.12,0.03,125.59,121.82,78.57,43.25,PROMO-D,Invoice,false
S008165,2025-05-23,C00665,P0355,Online,West,6,192.00,0.06,1152.00,1082.88,725.53,357.35,,Card,false
S008166,2025-05-24,C00666,P0362,Partner,East,7,46.69,0.09,326.83,297.42,206.70,90.71,PROMO-B,ACH,false
S008167,2025-05-25,C00667,P0369,Direct,Central,8,423.00,0.12,3384.00,2977.92,2144.10,833.82,PROMO-C,Wire,false
S008168,2025-05-26,C00668,P0376,InsideSales,South,9,43.45,0.15,391.07,332.41,247.65,84.76,PROMO-D,Invoice,false
S008169,2025-05-27,C00669,P0383,Online,West,10,238.62,0.18,2386.20,1956.68,1115.31,841.37,PROMO-A,Card,false
S008170,2025-05-28,C00670,P0390,Partner,East,11,210.79,0.00,2318.69,2318.69,1379.62,939.07,,ACH,false
S008171,2025-05-01,C00671,P0397,Direct,Central,12,650.00,0.03,7800.00,7566.00,4690.92,2875.08,PROMO-C,Wire,false
S008172,2025-05-02,C00672,P0004,InsideSales,South,13,15.73,0.06,204.52,192.25,124.00,68.25,PROMO-D,Invoice,false
S008173,2025-05-03,C00673,P0011,Online,West,14,282.00,0.09,3948.00,3592.68,2407.10,1185.58,PROMO-A,Card,false
S008174,2025-05-04,C00674,P0018,Partner,East,15,135.61,0.12,2034.15,1790.05,1244.09,545.97,PROMO-B,ACH,false
S008175,2025-05-05,C00675,P0025,Direct,Central,1,339.50,0.15,339.50,288.57,207.77,80.80,,Wire,false
S008176,2025-05-06,C00676,P0032,InsideSales,South,2,34.97,0.18,69.94,57.35,42.72,14.62,PROMO-D,Invoice,false
S008177,2025-05-07,C00677,P0039,Online,West,3,354.00,0.00,1062.00,1062.00,605.34,456.66,PROMO-A,Card,false
S008178,2025-05-08,C00678,P0046,Partner,East,4,131.95,0.03,527.80,511.97,304.62,207.35,PROMO-B,ACH,false
S008179,2025-05-09,C00679,P0053,Direct,Central,5,517.00,0.06,2585.00,2429.90,1506.54,923.36,PROMO-C,Wire,false
S008180,2025-05-10,C00680,P0060,InsideSales,South,6,53.00,0.09,318.01,289.39,186.66,102.73,,Invoice,false
S008181,2025-06-11,C00681,P0067,Online,West,7,395.76,0.12,2770.32,2437.88,1633.38,804.50,PROMO-A,Card,false
S008182,2025-06-12,C00682,P0074,Partner,East,8,116.23,0.15,929.84,790.36,549.30,241.06,PROMO-B,ACH,false
S008183,2025-06-13,C00683,P0081,Direct,Central,9,250.00,0.18,2250.00,1845.00,1328.40,516.60,PROMO-C,Wire,false
S008184,2025-06-14,C00684,P0088,InsideSales,South,10,25.88,0.00,258.82,258.82,192.82,66.00,PROMO-D,Invoice,false
S008185,2025-06-15,C00685,P0095,Online,West,11,434.28,0.03,4777.08,4633.77,2641.25,1992.52,,Card,false
S008186,2025-06-16,C00686,P0102,Partner,East,12,101.23,0.06,1214.76,1141.87,679.42,462.46,PROMO-B,ACH,false
S008187,2025-06-17,C00687,P0109,Direct,Central,13,436.50,0.09,5674.50,5163.80,3201.55,1962.24,PROMO-C,Wire,false
S008188,2025-06-18,C00688,P0116,InsideSales,South,14,44.82,0.12,627.45,552.15,356.14,196.01,PROMO-D,Invoice,false
S008189,2025-06-19,C00689,P0123,Online,West,15,516.00,0.15,7740.00,6579.00,4407.93,2171.07,PROMO-A,Card,false
S008190,2025-06-20,C00690,P0130,Partner,East,1,95.41,0.18,95.41,78.24,54.37,23.86,,ACH,false
S008191,2025-06-21,C00691,P0137,Direct,Central,2,611.00,0.00,1222.00,1222.00,879.84,342.16,PROMO-C,Wire,false
S008192,2025-06-22,C00692,P0144,InsideSales,South,3,14.80,0.03,44.41,43.08,32.09,10.98,PROMO-D,Invoice,false
S008193,2025-06-23,C00693,P0151,Online,West,4,116.40,0.06,465.60,437.66,249.47,188.20,PROMO-A,Card,false
S008194,2025-06-24,C00694,P0158,Partner,East,5,80.77,0.09,403.85,367.50,218.66,148.84,PROMO-B,ACH,false
S008195,2025-06-25,C00695,P0165,Direct,Central,6,350.00,0.12,2100.00,1848.00,1145.76,702.24,,Wire,false
S008196,2025-06-26,C00696,P0172,InsideSales,South,7,36.03,0.15,252.23,214.39,138.28,76.11,PROMO-D,Invoice,false
S008197,2025-06-27,C00697,P0179,Online,West,8,163.56,0.18,1308.48,1072.95,718.88,354.07,PROMO-A,Card,false
S008198,2025-06-28,C00698,P0186,Partner,East,9,66.85,0.00,601.65,601.65,418.15,183.50,PROMO-B,ACH,false
S008199,2025-06-01,C00699,P0193,Direct,Central,10,533.50,0.03,5335.00,5174.95,3725.96,1448.99,PROMO-C,Wire,false
S008200,2025-06-02,C00700,P0200,InsideSales,South,11,54.67,0.06,601.34,565.26,421.12,144.14,,Invoice,true
S008201,2025-06-03,C00701,P0207,Online,West,12,228.00,0.09,2736.00,2489.76,1419.16,1070.60,PROMO-A,Card,false
S008202,2025-06-04,C00702,P0214,Partner,East,13,58.87,0.12,765.31,673.47,400.72,272.76,PROMO-B,ACH,false
S008203,2025-06-05,C00703,P0221,Direct,Central,14,235.00,0.15,3290.00,2796.50,1733.83,1062.67,PROMO-C,Wire,false
S008204,2025-06-06,C00704,P0228,InsideSales,South,15,24.35,0.18,365.29,299.54,193.20,106.34,PROMO-D,Invoice,false
S008205,2025-06-07,C00705,P0235,Online,West,1,273.54,0.00,273.54,273.54,183.27,90.27,,Card,false
S008206,2025-06-08,C00706,P0242,Partner,East,2,45.31,0.03,90.62,87.90,61.09,26.81,PROMO-B,ACH,false
S008207,2025-06-09,C00707,P0249,Direct,Central,3,450.00,0.06,1350.00,1269.00,913.68,355.32,PROMO-C,Wire,false
S008208,2025-06-10,C00708,P0256,InsideSales,South,4,46.18,0.09,184.73,168.10,125.24,42.87,PROMO-D,Invoice,false
S008209,2025-06-11,C00709,P0263,Online,West,5,315.84,0.12,1579.20,1389.70,792.13,597.57,PROMO-A,Card,false
S008210,2025-06-12,C00710,P0270,Partner,East,6,204.37,0.15,1226.22,1042.29,620.16,422.13,,ACH,false
S008211,2025-07-13,C00711,P0277,Direct,Central,7,630.50,0.18,4413.50,3619.07,2243.82,1375.25,PROMO-C,Wire,false
S008212,2025-07-14,C00712,P0284,InsideSales,South,8,15.27,0.00,122.14,122.14,78.78,43.36,PROMO-D,Invoice,false
S008213,2025-07-15,C00713,P0291,Online,West,9,390.00,0.03,3510.00,3404.70,2281.15,1123.55,PROMO-A,Card,false
S008214,2025-07-16,C00714,P0298,Partner,East,10,205.03,0.06,2050.30,1927.28,1339.46,587.82,PROMO-B,ACH,false
S008215,2025-07-17,C00715,P0305,Direct,Central,11,329.00,0.09,3619.00,3293.29,2371.17,922.12,,Wire,false
S008216,2025-07-18,C00716,P0312,InsideSales,South,12,33.90,0.12,406.83,358.01,266.72,91.29,PROMO-D,Invoice,false
S008217,2025-07-19,C00717,P0319,Online,West,13,430.68,0.15,5598.84,4759.01,2712.64,2046.38,PROMO-A,Card,false
S008218,2025-07-20,C00718,P0326,Partner,East,14,187.15,0.18,2620.10,2148.48,1278.35,870.14,PROMO-B,ACH,false
S008219,2025-07-21,C00719,P0333,Direct,Central,15,550.00,0.00,8250.00,8250.00,5115.00,3135.00,PROMO-C,Wire,false
S008220,2025-07-22,C00720,P0340,InsideSales,South,1,56.33,0.03,56.33,54.64,35.24,19.40,,Invoice,false
S008221,2025-07-23,C00721,P0347,Online,West,2,468.12,0.06,936.24,880.07,589.64,290.42,PROMO-A,Card,false
S008222,2025-07-24,C00722,P0354,Partner,East,3,169.99,0.09,509.97,464.07,322.53,141.54,PROMO-B,ACH,false
S008223,2025-07-25,C00723,P0361,Direct,Central,4,242.50,0.12,970.00,853.60,614.59,239.01,PROMO-C,Wire,false
S008224,2025-07-26,C00724,P0368,InsideSales,South,5,25.12,0.15,125.59,106.75,79.53,27.22,PROMO-D,Invoice,false
S008225,2025-07-27,C00725,P0375,Online,West,6,552.00,0.18,3312.00,2715.84,1548.03,1167.81,,Card,false
S008226,2025-07-28,C00726,P0382,Partner,East,7,168.49,0.00,1179.43,1179.43,701.76,477.67,PROMO-B,ACH,false
S008227,2025-07-01,C00727,P0389,Direct,Central,8,423.00,0.03,3384.00,3282.48,2035.14,1247.34,PROMO-C,Wire,false
S008228,2025-07-02,C00728,P0396,InsideSales,South,9,43.45,0.06,391.07,367.61,237.11,130.50,PROMO-D,Invoice,false
S008229,2025-07-03,C00729,P0003,Online,West,10,151.32,0.09,1513.20,1377.01,922.60,454.41,PROMO-A,Card,false
S008230,2025-07-04,C00730,P0010,Partner,East,11,92.59,0.12,1018.49,896.27,622.91,273.36,,ACH,false
S008231,2025-07-05,C00731,P0017,Direct,Central,12,650.00,0.15,7800.00,6630.00,4773.60,1856.40,PROMO-C,Wire,false
S008232,2025-07-06,C00732,P0024,InsideSales,South,13,15.73,0.18,204.52,167.71,124.94,42.77,PROMO-D,Invoice,false
S008233,2025-07-07,C00733,P0031,Online,West,14,197.40,0.00,2763.60,2763.60,1575.25,1188.35,PROMO-A,Card,false
S008234,2025-07-08,C00734,P0038,Partner,East,15,78.31,0.03,1174.65,1139.41,677.95,461.46,PROMO-B,ACH,false
S008235,2025-07-09,C00735,P0045,Direct,Central,1,339.50,0.06,339.50,319.13,197.86,121.27,,Wire,false
S008236,2025-07-10,C00736,P0052,InsideSales,South,2,34.97,0.09,69.94,63.64,41.05,22.59,PROMO-D,Invoice,false
S008237,2025-07-11,C00737,P0059,Online,West,3,264.00,0.12,792.00,696.96,466.96,230.00,PROMO-A,Card,false
S008238,2025-07-12,C00738,P0066,Partner,East,4,71.05,0.15,284.20,241.57,167.89,73.68,PROMO-B,ACH,false
S008239,2025-07-13,C00739,P0073,Direct,Central,5,517.00,0.18,2585.00,2119.70,1526.18,593.52,PROMO-C,Wire,false
S008240,2025-07-14,C00740,P0080,InsideSales,South,6,53.00,0.00,318.01,318.01,236.92,81.09,,Invoice,false
S008241,2025-08-15,C00741,P0087,Online,West,7,308.46,0.03,2159.22,2094.44,1193.83,900.61,PROMO-A,Card,true
S008242,2025-08-16,C00742,P0094,Partner,East,8,57.13,0.06,457.04,429.62,255.62,174.00,PROMO-B,ACH,false
S008243,2025-08-17,C00743,P0101,Direct,Central,9,250.00,0.09,2250.00,2047.50,1269.45,778.05,PROMO-C,Wire,false
S008244,2025-08-18,C00744,P0108,InsideSales,South,10,25.88,0.12,258.82,227.77,146.91,80.86,PROMO-D,Invoice,false
S008245,2025-08-19,C99999,P0115,Online,West,11,349.68,0.15,3846.48,3269.51,2190.57,1078.94,,Card,false
S008246,2025-08-20,C00746,P0122,Partner,East,12,43.93,0.18,527.16,432.27,300.43,131.84,PROMO-B,ACH,false
S008247,2025-08-21,C00747,P0129,Direct,Central,13,436.50,0.00,5674.50,5674.50,4085.64,1588.86,PROMO-C,Wire,false
S008248,2025-08-22,C00748,P0136,InsideSales,South,14,44.82,0.03,627.45,608.62,453.42,155.20,PROMO-D,Invoice,false
S008249,2025-08-23,C00749,P0143,Online,West,15,426.00,0.06,6390.00,6006.60,3423.76,2582.84,PROMO-A,Card,false
S008250,2025-08-24,C00750,P0150,Partner,East,1,217.21,0.09,217.21,197.66,117.61,80.05,,ACH,false
S008251,2025-08-25,C00751,P0157,Direct,Central,2,611.00,0.12,1222.00,1075.36,666.72,408.64,PROMO-C,Wire,false
S008252,2025-08-26,C00752,P0164,InsideSales,South,3,14.80,0.15,44.41,37.75,24.35,13.40,PROMO-D,Invoice,false
S008253,2025-08-27,C00753,P9999,Online,West,4,193.03,0.18,772.12,633.14,424.20,208.94,PROMO-A,Card,false
S008254,2025-08-28,C00754,P0178,Partner,East,5,198.97,0.00,994.85,994.85,691.42,303.43,PROMO-B,ACH,false
S008255,2025-08-01,C00755,P0185,Direct,Central,6,350.00,0.03,2100.00,2037.00,1466.64,570.36,,Wire,false
S008256,2025-08-02,C00756,P0192,InsideSales,South,7,36.03,0.06,252.23,237.09,176.63,60.46,PROMO-D,Invoice,false
S008257,2025-08-03,C00757,P0199,Online,West,8,501.96,0.09,4015.68,3654.27,2082.93,1571.34,PROMO-A,Card,false
S008258,2025-08-04,C00758,P0206,Partner,East,9,181.45,0.12,1633.05,1437.08,855.06,582.02,PROMO-B,ACH,false
S008259,2025-08-05,C00759,P0213,Direct,Central,10,533.50,0.15,5335.00,4534.75,2811.55,1723.20,PROMO-C,Wire,false
S008260,2025-08-06,C00760,P0220,InsideSales,South,11,54.67,0.18,601.34,493.10,318.05,175.05,,Invoice,false
S008261,2025-08-07,C00761,P0227,Online,West,12,138.00,0.00,1656.00,1656.00,1109.52,546.48,PROMO-A,Card,false
S008262,2025-08-08,C00762,P0234,Partner,East,13,180.67,0.03,2348.71,2278.25,1583.38,694.87,PROMO-B,ACH,false
S008263,2025-08-09,C00763,P0241,Direct,Central,14,235.00,0.06,3290.00,3092.60,2226.67,865.93,PROMO-C,Wire,false
S008264,2025-08-10,C00764,P0248,InsideSales,South,15,24.35,0.09,365.29,332.41,247.65,84.76,PROMO-D,Invoice,false
S008265,2025-08-11,C00765,P0255,Online,West,1,186.24,0.12,186.24,163.89,93.42,70.47,,Card,false
S008266,2025-08-12,C00766,P0262,Partner,East,2,163.51,0.15,327.02,277.97,165.39,112.58,PROMO-B,ACH,false
S008267,2025-08-13,C00767,P0269,Direct,Central,3,450.00,0.18,1350.00,1107.00,686.34,420.66,PROMO-C,Wire,false
S008268,2025-08-14,C00768,P0276,InsideSales,South,4,46.18,0.00,184.73,184.73,119.15,65.58,PROMO-D,Invoice,false
S008269,2025-08-15,C00769,P0283,Online,West,5,231.24,0.03,1156.20,1121.51,751.41,370.10,PROMO-A,Card,false
S008270,2025-08-16,C00770,P0290,Partner,East,6,147.07,0.06,882.42,829.47,576.48,252.99,,ACH,false
S008271,2025-09-17,C00771,P0297,Direct,Central,7,630.50,0.09,4413.50,4016.29,2891.73,1124.56,PROMO-C,Wire,false
S008272,2025-09-18,C00772,P0304,InsideSales,South,8,15.27,0.12,122.14,107.48,80.07,27.41,PROMO-D,Invoice,false
S008273,2025-09-19,C00773,P0311,Online,West,9,300.00,0.15,2700.00,2295.00,1308.15,986.85,PROMO-A,Card,false
S008274,2025-09-20,C00774,P0318,Partner,East,10,144.13,0.18,1441.30,1181.87,703.21,478.66,PROMO-B,ACH,false
S008275,2025-09-21,C00775,P0325,Direct,Central,11,329.00,0.00,3619.00,3619.00,2243.78,1375.22,,Wire,false
S008276,2025-09-22,C00776,P0332,InsideSales,South,12,33.90,0.03,406.83,394.63,254.53,140.09,PROMO-D,Invoice,false
S008277,2025-09-23,C00777,P0339,Online,West,13,343.38,0.06,4463.94,4196.10,2811.39,1384.71,PROMO-A,Card,false
S008278,2025-09-24,C00778,P0346,Partner,East,14,128.05,0.09,1792.70,1631.36,1133.79,497.56,PROMO-B,ACH,false
S008279,2025-09-25,C00779,P0353,Direct,Central,15,550.00,0.12,8250.00,7260.00,5227.20,2032.80,PROMO-C,Wire,false
S008280,2025-09-26,C00780,P0360,InsideSales,South,1,56.33,0.15,56.33,47.88,35.67,12.21,,Invoice,false
S008281,2025-09-27,C00781,P0367,Online,West,2,383.52,0.18,767.04,628.97,358.51,270.46,PROMO-A,Card,false
S008282,2025-09-28,C00782,P0374,Partner,East,3,112.69,0.00,338.07,338.07,201.15,136.92,PROMO-B,ACH,true
S008283,2025-09-01,C00783,P0381,Direct,Central,4,242.50,0.03,970.00,940.90,583.36,357.54,PROMO-C,Wire,false
S008284,2025-09-02,C00784,P0388,InsideSales,South,5,25.12,0.06,125.59,118.05,76.14,41.91,PROMO-D,Invoice,false
S008285,2025-09-03,C00785,P0395,Online,West,6,462.00,0.09,2772.00,2522.52,1690.09,832.43,,Card,false
S008286,2025-09-04,C00786,P0002,Partner,East,7,46.69,0.12,326.83,287.61,199.89,87.72,PROMO-B,ACH,false
S008287,2025-09-05,C00787,P0009,Direct,Central,8,423.00,0.15,3384.00,2876.40,2071.01,805.39,PROMO-C,Wire,false
S008288,2025-09-06,C00788,P0016,InsideSales,South,9,43.45,0.18,391.07,320.68,238.91,81.77,PROMO-D,Invoice,false
S008289,2025-09-07,C00789,P0023,Online,West,10,500.52,0.00,5005.20,5005.20,2852.96,2152.24,PROMO-A,Card,false
S008290,2025-09-08,C00790,P0030,Partner,East,11,210.79,0.03,2318.69,2249.13,1338.23,910.90,,ACH,false
S008291,2025-09-09,C00791,P0037,Direct,Central,12,650.00,0.06,7800.00,7332.00,4545.84,2786.16,PROMO-C,Wire,false
S008292,2025-09-10,C00792,P0044,InsideSales,South,13,15.73,0.09,204.52,186.12,120.04,66.07,PROMO-D,Invoice,false
S008293,2025-09-11,C00793,P0051,Online,West,14,112.80,0.12,1579.20,1389.70,931.10,458.60,PROMO-A,Card,false
S008294,2025-09-12,C00794,P0058,Partner,East,15,192.91,0.15,2893.65,2459.60,1709.42,750.18,PROMO-B,ACH,false
S008295,2025-09-13,C00795,P0065,Direct,Central,1,339.50,0.18,339.50,278.39,200.44,77.95,,Wire,false
S008296,2025-09-14,C00796,P0072,InsideSales,South,2,34.97,0.00,69.94,69.94,52.10,17.83,PROMO-D,Invoice,false
S008297,2025-09-15,C00797,P0079,Online,West,3,174.00,0.03,522.00,506.34,288.61,217.73,PROMO-A,Card,false
S008298,2025-09-16,C00798,P0086,Partner,East,4,192.85,0.06,771.40,725.12,431.44,293.67,PROMO-B,ACH,false
S008299,2025-09-17,C00799,P0093,Direct,Central,5,517.00,0.09,2585.00,2352.35,1458.46,893.89,PROMO-C,Wire,false
S008300,2025-09-18,C00800,P0100,InsideSales,South,6,53.00,0.12,318.01,279.85,180.51,99.35,,Invoice,false
S008301,2025-10-19,C00801,P0107,Online,West,7,221.16,0.15,1548.12,1315.90,881.65,434.25,PROMO-A,Card,false
S008302,2025-10-20,C00802,P0114,Partner,East,8,175.33,0.18,1402.64,1150.16,799.36,350.80,PROMO-B,ACH,false
S008303,2025-10-21,C00803,P0121,Direct,Central,9,250.00,0.00,2250.00,2250.00,1620.00,630.00,PROMO-C,Wire,false
S008304,2025-10-22,C00804,P0128,InsideSales,South,10,25.88,0.03,258.82,251.06,187.04,64.02,PROMO-D,Invoice,false
S008305,2025-10-23,C00805,P0135,Online,West,11,265.08,0.06,2915.88,2740.93,1562.33,1178.60,,Card,false
S008306,2025-10-24,C00806,P0142,Partner,East,12,158.53,0.09,1902.36,1731.15,1030.03,701.11,PROMO-B,ACH,false
S008307,2025-10-25,C00807,P0149,Direct,Central,13,436.50,0.12,5674.50,4993.56,3096.01,1897.55,PROMO-C,Wire,false
S008308,2025-10-26,C00808,P0156,InsideSales,South,14,44.82,0.15,627.45,533.33,344.00,189.33,PROMO-D,Invoice,false
S008309,2025-10-27,C00809,P0163,Online,West,15,336.00,0.18,5040.00,4132.80,2768.98,1363.82,PROMO-A,Card,false
S008310,2025-10-28,C00810,P0170,Partner,East,1,156.31,0.00,156.31,156.31,108.64,47.67,,ACH,false
S008311,2025-10-01,C00811,P0177,Direct,Central,2,611.00,0.03,1222.00,1185.34,853.44,331.90,PROMO-C,Wire,false
S008312,2025-10-02,C00812,P0184,InsideSales,South,3,14.80,0.06,44.41,41.74,31.10,10.64,PROMO-D,Invoice,false
S008313,2025-10-03,C00813,P0191,Online,West,4,378.30,0.09,1513.20,1377.01,784.90,592.12,PROMO-A,Card,false
S008314,2025-10-04,C00814,P0198,Partner,East,5,139.87,0.12,699.35,615.43,366.18,249.25,PROMO-B,ACH,false
S008315,2025-10-05,C00815,P0205,Direct,Central,6,350.00,0.15,2100.00,1785.00,1106.70,678.30,,Wire,false
S008316,2025-10-06,C00816,P0212,InsideSales,South,7,36.03,0.18,252.23,206.83,133.40,73.42,PROMO-D,Invoice,false
S008317,2025-10-07,C00817,P0219,Online,West,8,417.36,0.00,3338.88,3338.88,2237.05,1101.83,PROMO-A,Card,false
S008318,2025-10-08,C00818,P0226,Partner,East,9,124.15,0.03,1117.35,1083.83,753.26,330.57,PROMO-B,ACH,false
S008319,2025-10-09,C00819,P0233,Direct,Central,10,533.50,0.06,5335.00,5014.90,3610.73,1404.17,PROMO-C,Wire,false
S008320,2025-10-10,C00820,P0240,InsideSales,South,11,54.67,0.09,601.34,547.22,407.68,139.54,,Invoice,false
S008321,2025-10-11,C00821,P0247,Online,West,12,498.00,0.12,5976.00,5258.88,2997.56,2261.32,PROMO-A,Card,false
S008322,2025-10-12,C00822,P0254,Partner,East,13,119.77,0.15,1557.01,1323.46,787.46,536.00,PROMO-B,ACH,false
S008323,2025-10-13,C00823,P0261,Direct,Central,14,235.00,0.18,3290.00,2697.80,1672.64,1025.16,PROMO-C,Wire,true
S008324,2025-10-14,C00824,P0268,InsideSales,South,15,24.35,0.00,365.29,365.29,235.61,129.68,PROMO-D,Invoice,false
S008325,2025-10-15,C00825,P0275,Online,West,1,535.44,0.03,535.44,519.38,347.98,171.39,,Card,false
S008326,2025-10-16,C00826,P0282,Partner,East,2,104.41,0.06,208.82,196.29,136.42,59.87,PROMO-B,ACH,false
S008327,2025-10-17,C00827,P0289,Direct,Central,3,450.00,0.09,1350.00,1228.50,884.52,343.98,PROMO-C,Wire,false
S008328,2025-10-18,C00828,P0296,InsideSales,South,4,46.18,0.12,184.73,162.56,121.11,41.45,PROMO-D,Invoice,false
S008329,2025-10-19,C00829,P0303,Online,West,5,146.64,0.15,733.20,623.22,355.24,267.98,PROMO-A,Card,false
S008330,2025-10-20,C00830,P0310,Partner,East,6,89.77,0.18,538.62,441.67,262.79,178.88,,ACH,false
S008331,2025-11-21,C00831,P0317,Direct,Central,7,630.50,0.00,4413.50,4413.50,2736.37,1677.13,PROMO-C,Wire,false
S008332,2025-11-22,C00832,P0324,InsideSales,South,8,15.27,0.03,122.14,118.48,76.42,42.06,PROMO-D,Invoice,false
S008333,2025-11-23,C00833,P0331,Online,West,9,210.00,0.06,1890.00,1776.60,1190.32,586.28,PROMO-A,Card,false
S008334,2025-11-24,C00834,P0338,Partner,East,10,83.23,0.09,832.30,757.39,526.39,231.00,PROMO-B,ACH,false
S008335,2025-11-25,C00835,P0345,Direct,Central,11,329.00,0.12,3619.00,3184.72,2293.00,891.72,,Wire,false
S008336,2025-11-26,C00836,P0352,InsideSales,South,12,33.90,0.15,406.83,345.81,257.63,88.18,PROMO-D,Invoice,false
S008337,2025-11-27,C00837,P0359,Online,West,13,256.08,0.18,3329.04,2729.81,1555.99,1173.82,PROMO-A,Card,false
S008338,2025-11-28,C00838,P0366,Partner,East,14,68.95,0.00,965.30,965.30,574.35,390.95,PROMO-B,ACH,false
S008339,2025-11-01,C00839,P0373,Direct,Central,15,550.00,0.03,8250.00,8002.50,4961.55,3040.95,PROMO-C,Wire,false
S008340,2025-11-02,C00840,P0380,InsideSales,South,1,56.33,0.06,56.33,52.95,34.15,18.80,,Invoice,false
S008341,2025-11-03,C00841,P0387,Online,West,2,298.92,0.09,597.84,544.03,364.50,179.53,PROMO-A,Card,false
S008342,2025-11-04,C99999,P0394,Partner,East,3,55.39,0.12,166.17,146.23,101.63,44.60,PROMO-B,ACH,false
S008343,2025-11-05,C00843,P0001,Direct,Central,4,242.50,0.15,970.00,824.50,593.64,230.86,PROMO-C,Wire,false
S008344,2025-11-06,C00844,P0008,InsideSales,South,5,25.12,0.18,125.59,102.98,76.72,26.26,PROMO-D,Invoice,false
S008345,2025-11-07,C00845,P0015,Online,West,6,372.00,0.00,2232.00,2232.00,1272.24,959.76,,Card,false
S008346,2025-11-08,C00846,P0022,Partner,East,7,168.49,0.03,1179.43,1144.05,680.71,463.34,PROMO-B,ACH,false
S008347,2025-11-09,C00847,P0029,Direct,Central,8,423.00,0.06,3384.00,3180.96,1972.20,1208.76,PROMO-C,Wire,false
S008348,2025-11-10,C00848,P0036,InsideSales,South,9,43.45,0.09,391.07,355.88,229.54,126.34,PROMO-D,Invoice,false
S008349,2025-11-11,C00849,P0043,Online,West,10,413.22,0.12,4132.20,3636.34,2436.35,1199.99,PROMO-A,Card,false
S008350,2025-11-12,C00850,P0050,Partner,East,11,151.69,0.15,1668.59,1418.30,985.72,432.58,,ACH,false
S008351,2025-11-13,C00851,P0057,Direct,Central,12,650.00,0.18,7800.00,6396.00,4605.12,1790.88,PROMO-C,Wire,false
S008352,2025-11-14,C00852,P0064,InsideSales,South,13,15.73,0.00,204.52,204.52,152.37,52.15,PROMO-D,Invoice,false
S008353,2025-11-15,C00853,P0071,Online,West,14,451.20,0.03,6316.80,6127.30,3492.56,2634.74,PROMO-A,Card,false
S008354,2025-11-16,C00854,P0078,Partner,East,15,135.61,0.06,2034.15,1912.10,1137.70,774.40,PROMO-B,ACH,false
S008355,2025-11-17,C00855,P0085,Direct,Central,1,339.50,0.09,339.50,308.94,191.55,117.40,,Wire,false
S008356,2025-11-18,C00856,P0092,InsideSales,South,2,34.97,0.12,69.94,61.54,39.70,21.85,PROMO-D,Invoice,false
S008357,2025-11-19,C00857,P0099,Online,West,3,534.00,0.15,1602.00,1361.70,912.34,449.36,PROMO-A,Card,false
S008358,2025-11-20,C00858,P0106,Partner,East,4,131.95,0.18,527.80,432.80,300.79,132.00,PROMO-B,ACH,false
S008359,2025-11-21,C00859,P0113,Direct,Central,5,517.00,0.00,2585.00,2585.00,1861.20,723.80,PROMO-C,Wire,false
S008360,2025-11-22,C00860,P0120,InsideSales,South,6,53.00,0.03,318.01,308.47,229.81,78.66,,Invoice,false
S008361,2025-12-23,C00861,P0127,Online,West,7,133.86,0.06,937.02,880.80,502.06,378.74,PROMO-A,Card,false
S008362,2025-12-24,C00862,P0134,Partner,East,8,116.23,0.09,929.84,846.15,503.46,342.69,PROMO-B,ACH,false
S008363,2025-12-25,C00863,P0141,Direct,Central,9,250.00,0.12,2250.00,1980.00,1227.60,752.40,PROMO-C,Wire,false
S008364,2025-12-26,C00864,P0148,InsideSales,South,10,25.88,0.15,258.82,220.00,141.90,78.10,PROMO-D,Invoice,true
S008365,2025-12-27,C00865,P0155,Online,West,11,180.48,0.18,1985.28,1627.93,1090.71,537.22,,Card,false
S008366,2025-12-28,C00866,P0162,Partner,East,12,101.23,0.00,1214.76,1214.76,844.26,370.50,PROMO-B,ACH,false
S008367,2025-12-01,C00867,P0169,Direct,Central,13,436.50,0.03,5674.50,5504.26,3963.07,1541.19,PROMO-C,Wire,false
